CH2	triplet[CH2]
tc4h8cho	[CH2]C(C)(C)C=O
c4h6cho1-44	C=CC[CH]C=O
nc6ket32	CCCC(=O)C(C)OO
c7h15o-2	CCCCCC(C)[O]
nc6ket34	CCC(=O)C(CC)OO
c6h13o-2	CCCCC(C)[O]
c7h14ooh3-6	C[CH]CCC(CC)OO
c3h52-1,3ooh	OOC[CH]COO
ch3chcoch3	CC=C(C)[O]
c3h6coc2h5-3	CC[CH]C(=O)CC
ic3h7coc2h3	C=CC(=O)C(C)C
c6h13o2h-2	CCCCC(C)OO
c4h8coch3-2	C[CH]CCC(C)=O
c3h6cho-3	CC[CH]C=O
c5h10ooh2-3	CC[CH]C(C)OO
c7h15o-1	CCCCCCC[O]
c6h103ooh1-2o2	CCC=CC(COO)O[O]
tc4h9o	CC(C)(C)[O]
c7h15-4	CCC[CH]CCC
c6h11o1-3	C=CC([O])CCC
ic3h7co	CC(C)[C]=O
c6h101ooh6-3	[CH2]C=CCCCOO
c5h10cho-1	[CH2]CCCCC=O
c6h112o2h-5	CC=CCC(C)OO
c5h10cho-2	C[CH]CCCC=O
ac3h5ooh	C=CCOO
c5h11o2-2	CCCC(C)O[O]
c5h9o1-5	C=CCCC[O]
c7h15o2-3	CCCCC(CC)O[O]
ch3choococh3	CC(=O)C(C)O[O]
c2h5coc2h5	CCC(=O)CC
ic3h6cho	[CH2]C(C)C=O
c5h11o2-1	CCCCCO[O]
ch3coch2o2h	CC(=O)COO
c5h81-3	C=CC=CC
c3h6coc2h5-1	[CH2]CCC(=O)CC
nc3h7coc2h4s	C[CH]C(=O)CCC
c6h101ooh3-6	[CH2]CCC(C=C)OO
c7h14ooh3-2	C[CH]C(CCCC)OO
c7h14ooh1-2	CCCCC[CH]COO
c6h113o2h-2	CCC=CC(C)OO
c5h10ooh1-4	C[CH]CCCOO
tc4h8o2h-i	[CH2]C(C)(C)OO
c8ooh2-1	[CH2]C(CCCCCC)OO
c4h8ooh2-3	C[CH]C(C)OO
c7h15o2-4	CCCC(CCC)O[O]
c7h13o3-5	CCC=CC([O])CC
c6h12o2-3	CCCC1OC1C
c4h8o1-2	CCC1CO1
c7h14ooh3-6o2	CCC(CCC(C)O[O])OO
c5h10ooh1-3	CC[CH]CCOO
c6h12ooh2-5	C[CH]CCC(C)OO
c6h13o2h-1	CCCCCCOO
c8h17-3	CC[CH]CCCCC
c8h17-2	C[CH]CCCCCC
c8h17o2-2	CCCCCCC(C)O[O]
ic4h9co	CC(C)C[C]=O
c6h12ooh1-5	C[CH]CCCCOO
c6h12ooh1-3	CCC[CH]CCOO
c7h14ooh4-2	C[CH]CC(CCC)OO
nc5h11coc3h6p	[CH2]CCC(=O)CCCCC
ch3och2o2h	COCOO
c7h15o2h-3	CCCCC(CC)OO
tc3h6o2hco	CC(C)([C]=O)OO
c5h10ooh2-1	[CH2]C(CCC)OO
tc3h6coc2h3	C=CC(=O)[C](C)C
c8ooh2-5	CCC[CH]CCC(C)OO
c7h14ooh3-4	CCC[CH]C(CC)OO
c7h14ooh4-1	[CH2]CCC(CCC)OO
c7h14o1-2	CCCCCC1CO1
ic3h6co	CC(C)=C=O
c2h3coch3	C=CC(C)=O
ic4h9o2	CC(C)CO[O]
c6h13o-1	CCCCCC[O]
c4h8cho-4	CCC[CH]C=O
c5h10ooh2-1o2	CCCC(CO[O])OO
c6h12ooh2-5o2	CC(CCC(C)OO)O[O]
c5h10ooh2-3o2	CCC(O[O])C(C)OO
c5h10ooh1-3o2	CCC(CCOO)O[O]
c7h14ooh4-2o2	CCCC(CC(C)O[O])OO
c6h101ooh3-6o2	C=CC(CCCO[O])OO
ic4h9coc2h4p	[CH2]CC(=O)CC(C)C
c7h14ooh3-2o2	CCCCC(OO)C(C)O[O]
c7h14ooh1-2o2	CCCCCC(COO)O[O]
o2c4h8cho	CC(C)(C=O)CO[O]
c8ooh2-1o2	CCCCCCC(CO[O])OO
c7h14ooh4-1o2	CCCC(CCCO[O])OO
c8ooh2-5o2	CCCC(CCC(C)OO)O[O]
c6h102ooh4-5	C[CH]C(C=CC)OO
c4h8ooh2-3o2	CC(O[O])C(C)OO
c6h102ooh4-5o2	CC=CC(OO)C(C)O[O]
c6h13o2-3	CCCC(CC)O[O]
o2hc4h8co	CC(C)([C]=O)COO
c6h12ooh1-5o2	CC(CCCCOO)O[O]
c6h12ooh1-3o2	CCCC(CCOO)O[O]
tc4h8ooh-io2	CC(C)(CO[O])OO
c7h14ooh3-4o2	CCCC(O[O])C(CC)OO
c5h10ooh1-4o2	CC(CCCOO)O[O]
nc6d2ket45	CC=CC(=O)C(C)OO
c7h14ooh2-5	CC[CH]CCC(C)OO
c8ket2-5	CCCC(CCC(C)=O)OO
c7h14ooh2-5o2	CCC(CCC(C)OO)O[O]
c2h5coc2h4s	C[CH]C(=O)CC
c2h5chco	CCC=C=O
c4h6cho1-13	C[CH]C=CC=O
c7h14o2-3	CCCCC1OC1C
nc6d1ket34	C=CC(=O)C(CC)OO
c7h14ooh2-3	CCCC[CH]C(C)OO
nc5ket14	CC(CCC=O)OO
nc5ket13	CCC(CC=O)OO
c7h14o2-4	CCCC1CC(C)O1
c7h14ooh2-3o2	CCCCC(O[O])C(C)OO
c6h12o1-5	CC1CCCCO1
c7h15o2h-4	CCCC(CCC)OO
c6h12o1-3	CCCC1CCO1
nc4ket23	CC(=O)C(C)OO
c5h10o1-3	CCC1CCO1
c5h10o1-4	CC1CCCO1
c5h10o1-2	CCCC1CO1
nc6ket25	CC(=O)CCC(C)OO
c5h81-4	C=CCC=C
c6h13o-3	CCCC([O])CC
c6h12o2-5	CC1CCC(C)O1
c6h101ooh6-3o2	C=CC(CCCOO)O[O]
nc7ket32	CCCCC(=O)C(C)OO
c6h12ooh1-4	CC[CH]CCCOO
c7h14ooh3-5o2	CCC(CC(CC)OO)O[O]
nc5ket32	CCC(=O)C(C)OO
nc4h9coch3	CCCCC(C)=O
ch3chcho	C[CH]C=O
nc7h15cho	CCCCCCCC=O
nc6d2ket54	CC=CC(OO)C(C)=O
nc6d2ket56	CC=CCC(=O)COO
c5h10ooh1-2	CCC[CH]COO
c5h10ooh3-1o2	CCC(CCO[O])OO
c6h12ooh2-4	CC[CH]CC(C)OO
c6h12ooh2-6	[CH2]CCCC(C)OO
nc7ket15	CCC(CCCC=O)OO
c7h14ooh1-5o2	CCC(CCCCOO)O[O]
c6h12oh-1	CCCC[CH]CO
nc5ket31	CCC(=O)CCOO
nc6d1ket46	C=CCC(=O)CCOO
c6h12ooh2-4o2	CCC(CC(C)OO)O[O]
ch2choohcoch3	[CH2]C(OO)C(C)=O
c7h14ooh1-5	CC[CH]CCCCOO
c6h12ooh2-6o2	CC(CCCCO[O])OO
c6h12ooh1-4o2	CCC(CCCOO)O[O]
c5h10ooh3-1	[CH2]CC(CC)OO
c5h10ooh1-2o2	CCCC(COO)O[O]
c5h10ooh1-5	[CH2]CCCCOO
c8ket2-1	CCCCCCC(=O)COO
c5h10ooh1-5o2	[O]OCCCCCOO
c8h17o2-3	CCCCCC(CC)O[O]
c5h10o1-5	C1CCOCC1
nc5ket15	O=CCCCCOO
c8o1-2	CCCCCCC1CO1
c6h12o1-4	CCC1CCCO1
nc6ket24	CCC(CC(C)=O)OO
ic4h9o2h	CC(C)COO
ic4h9cho	CC(C)CC=O
c6h112o2h-4	CC=CC(CC)OO
nc6ket13	CCCC(CC=O)OO
nc5ket12	CCCC(C=O)OO
ic3h7coc3h6p	[CH2]CCC(=O)C(C)C
c8h17o2h-3	CCCCCC(CC)OO
c8h17o2h-2	CCCCCCC(C)OO
c8ooh1-2	CCCCCC[CH]COO
c6h101ooh4-6	[CH2]CC(CC=C)OO
c8ooh3-4	CCCC[CH]C(CC)OO
nc6d1ket63	C=CC(CCC=O)OO
nc6ket26	CC(=O)CCCCOO
nc7ket42	CCCC(=O)CC(C)OO
nc7ket41	CCCC(=O)CCCOO
c6h101ooh4-6o2	C=CCC(CCO[O])OO
c4h8coch3-1	[CH2]CCCC(C)=O
c5h10o2-3	CCC1OC1C
c7h14ooh4-3	CC[CH]C(CCC)OO
c6h12ooh3-6	[CH2]CCC(CC)OO
c2h3ooh	C=COO
nc7ket34	CCCC(OO)C(=O)CC
c6h101ooh6-4	C=CC[CH]CCOO
nc5ket23	CCC(OO)C(C)=O
nc5ket21	CCCC(=O)COO
c5h10ooh3-2	C[CH]C(CC)OO
nc6d2ket64	CC=CC(CC=O)OO
nc6d1ket56	C=CCCC(=O)COO
c3coc3h6p	[CH2]CCC(=O)CCC
c7h14ooh4-3o2	CCCC(OO)C(CC)O[O]
c8o3-4	CCCCC1OC1CC
nc7h15co	CCCCCCC[C]=O
nc7h16	CCCCCCC
c7h15o2-2	CCCCCC(C)O[O]
c6h101ooh6-4o2	C=CCC(CCOO)O[O]
c5h91-1	[CH]=CCCC
c4h6cho1-14	[CH2]CC=CC=O
c6h12o2-4	CCC1CC(C)O1
c5h10ooh3-2o2	CCC(OO)C(C)O[O]
c6h12ooh3-6o2	CCC(CCCO[O])OO
c7coc2h4p	[CH2]CC(=O)CCCCCCC
nc7ket43	CCCC(=O)C(CC)OO
c8ooh3-6	CC[CH]CCC(CC)OO
c8h17-4	CCC[CH]CCCC
c5h10cho-5	CCCC[CH]C=O
c6h113o2h-1	CCC=CCCOO
nc6h13co	CCCCCC[C]=O
c6h13o2h-3	CCCC(CC)OO
c4h8coch3-4	CCCC=C(C)[O]
nc7ket12	CCCCCC(C=O)OO
c6h101ooh5-3o2	C=CC(CC(C)OO)O[O]
nc6ket36	CCC(=O)CCCOO
c4h8ooh1-4	[CH2]CCCOO
c7h13o1-3	C=CC([O])CCCC
c8h17-1	[CH2]CCCCCCC
c5h11o2-3	CCC(CC)O[O]
c7h14ooh3-5	CC[CH]CC(CC)OO
c7h16-3	CCCC(C)CC
nc6d1ket64	C=CCC(CC=O)OO
nc6d1ket53	C=CC(CC(C)=O)OO
nc6d1ket54	C=CCC(OO)C(C)=O
c8ooh3-4o2	CCCCC(O[O])C(CC)OO
nc7ket25	CCC(CCC(C)=O)OO
c4h8ooh1-3	C[CH]CCOO
nc6d3ket12	CCC=CC(C=O)OO
c6h12o3-4	CCC1OC1CC
ic4h8oh	C[C](C)CO
nc7ket35	CCC(=O)CC(CC)OO
c6h13coch2	[CH2]C(=O)CCCCCC
nc7ket36	CCC(=O)CCC(C)OO
c8h17coch2	[CH2]C(=O)CCCCCCCC
nc6d1ket35	C=CC(=O)CC(C)OO
nc6d1ket45	C=CCC(=O)C(C)OO
c8ket3-4	CCCCC(OO)C(=O)CC
c4h8ooh1-3o2	CC(CCOO)O[O]
c4h8o1-3	CC1CCO1
c4h8o2-3	CC1OC1C
c4h8o1-4	C1CCOC1
nc7ket23	CCCCC(OO)C(C)=O
c8h16-2	CC=CCCCCC
c7h15o-3	CCCCC([O])CC
c8ooh3-6o2	CCC(CCC(CC)OO)O[O]
io2c4h8oh	CC(C)(CO)O[O]
c6h102ooh5-4	CC=C[CH]C(C)OO
c4h8ooh1-4o2	[O]OCCCCOO
c8o3-6	CCC1CCC(CC)O1
c6h101ooh4-3o2	C=CC(O[O])C(CC)OO
c8h17o2-4	CCCCC(CCC)O[O]
c6h112o2h-6	CC=CCCCOO
nc6d2ket65	CC=CCC(C=O)OO
c5h10ooh2-5	[CH2]CCC(C)OO
nc6ket15	CC(CCCC=O)OO
nc6ket12	CCCCC(C=O)OO
ic3h5oh	C=C(C)O
c7h14o1-5	CCC1CCCCO1
chchcho	[CH]=CC=O
c7h14o1-4	CCCC1CCCO1
c7h14o1-3	CCCCC1CCO1
tc3h6ocho	CC(C)([O])C=O
c4h7ooh1-4	C=CCCOO
c4h8cho-1	[CH2]CCCC=O
tc4h9o2h	CC(C)(C)OO
c5h10ooh2-4	C[CH]CC(C)OO
ic4h8o2h-t	C[C](C)COO
ch2cch2oh	C=[C]CO
c4h8coch3-3	CC[CH]CC(C)=O
c7h14ooh2-4	CCC[CH]CC(C)OO
c7h14ooh2-1	[CH2]C(CCCCC)OO
nc6d1ket36	C=CC(=O)CCCOO
ic4h8o2h-i	[CH2]C(C)COO
nc7ket14	CCCC(CCC=O)OO
nc7ket13	CCCCC(CC=O)OO
c4h8ooh2-4o2	CC(CCO[O])OO
c5h9ooh1-5	C=CCCCOO
c5coc2h4p	[CH2]CC(=O)CCCCC
c2h3coc3h7	C=CC(=O)CCC
c7h15-1	[CH2]CCCCCC
c3ket21	CC(=O)COO
nc5ket24	CC(=O)CC(C)OO
nc3h7coch3	CCCC(C)=O
ch2o2h	[CH2]OO
nc7ket24	CCCC(CC(C)=O)OO
c7h14o3-5	CCC1CC(CC)O1
c7h14o3-4	CCCC1OC1CC
c5h11coch2	[CH2]C(=O)CCCCC
ic4h8ooh-io2	CC(CO[O])COO
c8h16-3	CCC=CCCCC
ic4h8o	[CH2]C(C)C[O]
c4h8ooh2-4	[CH2]CC(C)OO
c7h14ooh1-3	CCCC[CH]CCOO
c3h51-2,3ooh	[CH2]C(COO)OO
ic4h8ooh-to2	CC(C)(COO)O[O]
iic4h7q2-t	C[C](COO)COO
c7h14ooh1-4o2	CCCC(CCCOO)O[O]
ic4h7ooh	C=C(C)COO
c5h11o2h-1	CCCCCOO
nc7ket31	CCCCC(=O)CCOO
nc8h17co	CCCCCCCC[C]=O
nc6ket35	CCC(=O)CC(C)OO
c7h14ooh1-4	CCC[CH]CCCOO
c6h12ooh3-5o2	CCC(CC(C)O[O])OO
c7h14ooh1-3	CCCC[CH]CCOO
c7h14ooh2-6	C[CH]CCCC(C)OO
c3h5oh	C=CCO
iic4h7q2-i	[CH2]C(COO)COO
c3h6coch3-1	[CH2]CCC(C)=O
c5h9ooh1-4	C=CCC(C)OO
c6h11o1-5	C=CCCC(C)[O]
c7h14ooh3-7o2	CCC(CCCCO[O])OO
tic4h7q2-i	[CH2]C(C)(COO)OO
nc6d1ket43	C=CC(OO)C(=O)CC
nc7ket21	CCCCCC(=O)COO
c7h14ooh2-1o2	CCCCCC(CO[O])OO
c7h14ooh2-6o2	CC(CCCC(C)OO)O[O]
c6h11ooh1-4	C=CCC(CC)OO
nc7ket37	CCC(=O)CCCCOO
c7h14ooh3-1	[CH2]CC(CCCC)OO
c4h8ooh1-1	CCC[CH]OO
c7h14ooh1-3o2	CCCCC(CCOO)O[O]
ho2ch2ocho	O=COCOO
c7h15o2h-2	CCCCCC(C)OO
c7h14o2-6	CC1CCCC(C)O1
c7h14ooh3-7	[CH2]CCCC(CC)OO
ic4ketit	CC(C)(C=O)OO
nc6d2ket46	CC=CC(=O)CCOO
c6h102ooh5-4o2	CC=CC(O[O])C(C)OO
nc6ket31	CCCC(=O)CCOO
nc6h13cho	CCCCCCC=O
c3h51-2,3ooh	[CH2]C(COO)OO
c3h6coch3-3	CCC=C(C)[O]
c6h11ooh1-5	C=CCCC(C)OO
ic4ketii	CC(C=O)COO
tc4h9o2	CC(C)(C)O[O]
c7h15o-4	CCCC([O])CCC
nc5ket25	CC(=O)CCCOO
c5h10o2-4	CC1CC(C)O1
nc8h18	CCCCCCCC
c7h15o2-1	CCCCCCCO[O]
c5h10ooh2-4o2	CC(CC(C)OO)O[O]
c6h12ooh3-5	C[CH]CC(CC)OO
c8h16-4	CCCC=CCCC
c6h102ooh4-6o2	CC=CC(CCO[O])OO
c6h12ooh3-1	[CH2]CC(CCC)OO
nc6ket14	CCC(CCC=O)OO
c6h102ooh4-6	[CH2]CC(C=CC)OO
nc4ket24	CC(=O)CCOO
c5h11o2h-3	CCC(CC)OO
c5h11o2h-2	CCCC(C)OO
c6h12ooh3-1o2	CCCC(CCO[O])OO
nc4ket13	CC(CC=O)OO
c5h10ooh2-5o2	CC(CCCO[O])OO
nc4ket14	O=CCCCOO
c7h14ooh2-4o2	CCCC(CC(C)OO)O[O]
c4h8ooh2-2	CC[C](C)OO
c4h8ooh2-4	[CH2]CC(C)OO
nc7ket26	CC(=O)CCCC(C)OO
ic3h7coc2h4p	[CH2]CC(=O)C(C)C
c7h15o2h-1	CCCCCCCOO
ic4h8ooh-to2	CC(C)(COO)O[O]
c7h14ooh3-1o2	CCCCC(CCO[O])OO
c7h14o2-5	CCC1CCC(C)O1
c8ooh1-2o2	CCCCCCC(COO)O[O]
c8ooh3-1	[CH2]CC(CCCCC)OO
c7h15coch2	[CH2]C(=O)CCCCCCC
nc6h13coc2h4p	[CH2]CC(=O)CCCCCC
